Parking,Day,Month,Year,DayWeek,Timeslot,Holiday,Schoolday,Temperature,Humidity,CheckIn,CheckOut
METROPOL,2,12,2022,V,10,N,S,22.0,0.69,41,42
METROPOL,2,12,2022,V,11,N,S,22.0,0.69,51,55
METROPOL,2,12,2022,V,12,N,S,24.0,0.61,41,56
METROPOL,2,12,2022,V,13,N,S,24.0,0.5,30,43
METROPOL,2,12,2022,V,14,N,S,24.0,0.5,19,121
METROPOL,2,12,2022,V,15,N,S,24.0,0.5,35,35
METROPOL,2,12,2022,V,16,N,S,23.0,0.53,57,26
METROPOL,2,12,2022,V,17,N,S,20.0,0.83,56,31
METROPOL,2,12,2022,V,18,N,S,20.0,0.78,27,70
METROPOL,2,12,2022,V,19,N,S,20.0,0.73,5,49
METROPOL,2,12,2022,V,20,N,S,20.0,0.73,2,34
METROPOL,2,12,2022,V,21,N,S,19.0,0.78,1,11
METROPOL,2,12,2022,V,22,N,S,19.0,0.78,2,3
METROPOL,2,12,2022,V,23,N,S,19.0,0.73,0,4
METROPOL,3,12,2022,S,0,N,N,18.0,0.77,0,1
METROPOL,3,12,2022,S,7,N,N,19.0,0.78,1,1
METROPOL,3,12,2022,S,8,N,N,20.0,0.73,4,0
METROPOL,3,12,2022,S,9,N,N,19.0,0.83,4,1
METROPOL,3,12,2022,S,10,N,N,20.0,0.78,8,2
METROPOL,3,12,2022,S,11,N,N,21.0,0.73,10,2
METROPOL,3,12,2022,S,12,N,N,21.0,0.73,6,8
METROPOL,3,12,2022,S,13,N,N,20.0,0.78,1,11
METROPOL,3,12,2022,S,14,N,N,19.0,0.94,4,6
METROPOL,3,12,2022,S,15,N,N,18.0,0.94,1,5
METROPOL,3,12,2022,S,16,N,N,18.0,0.94,8,3
METROPOL,3,12,2022,S,17,N,N,18.0,0.88,3,0
METROPOL,3,12,2022,S,18,N,N,18.0,0.88,2,1
METROPOL,3,12,2022,S,19,N,N,18.0,0.88,1,7
METROPOL,3,12,2022,S,20,N,N,18.0,0.83,3,5
METROPOL,3,12,2022,S,21,N,N,19.0,0.78,2,0
METROPOL,3,12,2022,S,23,N,N,18.0,0.88,2,0
METROPOL,4,12,2022,D,1,N,N,19.0,0.83,0,3
METROPOL,4,12,2022,D,3,N,N,18.0,0.94,0,1
METROPOL,4,12,2022,D,4,N,N,18.0,0.94,0,1
METROPOL,4,12,2022,D,5,N,N,18.0,0.88,0,1
METROPOL,4,12,2022,D,7,N,N,18.0,0.88,0,1
METROPOL,4,12,2022,D,9,N,N,20.0,0.78,1,0
METROPOL,4,12,2022,D,10,N,N,21.0,0.73,8,1
METROPOL,4,12,2022,D,11,N,N,22.0,0.64,41,5
METROPOL,4,12,2022,D,12,N,N,23.0,0.61,58,21
METROPOL,4,12,2022,D,13,N,N,23.0,0.57,23,41
METROPOL,4,12,2022,D,14,N,N,25.0,0.44,5,40
METROPOL,4,12,2022,D,15,N,N,23.0,0.5,3,18
METROPOL,4,12,2022,D,16,N,N,23.0,0.57,10,7
METROPOL,4,12,2022,D,17,N,N,22.0,0.6,10,5
METROPOL,4,12,2022,D,18,N,N,21.0,0.64,3,7
METROPOL,4,12,2022,D,19,N,N,20.0,0.68,2,12
METROPOL,4,12,2022,D,20,N,N,20.0,0.68,0,5
METROPOL,4,12,2022,D,21,N,N,20.0,0.78,0,1
METROPOL,4,12,2022,D,22,N,N,20.0,0.73,1,1
METROPOL,5,12,2022,L,0,N,S,20.0,0.83,0,1
METROPOL,5,12,2022,L,4,N,S,20.0,0.68,0,1
METROPOL,5,12,2022,L,6,N,S,20.0,0.68,21,3
METROPOL,5,12,2022,L,7,N,S,20.0,0.68,87,5
METROPOL,5,12,2022,L,8,N,S,20.0,0.73,91,21
METROPOL,5,12,2022,L,9,N,S,22.0,0.64,84,51
METROPOL,5,12,2022,L,10,N,S,24.0,0.54,55,55
METROPOL,5,12,2022,L,11,N,S,24.0,0.54,56,56
METROPOL,5,12,2022,L,12,N,S,24.0,0.61,30,62
METROPOL,5,12,2022,L,13,N,S,24.0,0.65,30,41
METROPOL,5,12,2022,L,14,N,S,24.0,0.61,23,93
METROPOL,5,12,2022,L,15,N,S,24.0,0.61,33,41
METROPOL,5,12,2022,L,16,N,S,23.0,0.69,62,35
METROPOL,5,12,2022,L,17,N,S,22.0,0.78,51,28
METROPOL,5,12,2022,L,18,N,S,22.0,0.73,26,49
METROPOL,5,12,2022,L,19,N,S,22.0,0.73,4,50
METROPOL,5,12,2022,L,20,N,S,21.0,0.83,5,26
METROPOL,5,12,2022,L,21,N,S,21.0,0.78,1,12
METROPOL,5,12,2022,L,23,N,S,20.0,0.83,1,0
METROPOL,6,12,2022,M,5,S,N,18.0,0.77,0,1
METROPOL,6,12,2022,M,6,S,N,17.0,0.82,1,0
METROPOL,6,12,2022,M,7,S,N,18.0,0.73,1,1
METROPOL,6,12,2022,M,8,S,N,19.0,0.68,1,0
METROPOL,6,12,2022,M,9,S,N,22.0,0.69,5,0
METROPOL,6,12,2022,M,10,S,N,22.0,0.69,8,3
METROPOL,6,12,2022,M,11,S,N,23.0,0.69,9,8
METROPOL,6,12,2022,M,12,S,N,24.0,0.61,2,1
METROPOL,6,12,2022,M,13,S,N,24.0,0.65,3,8
METROPOL,6,12,2022,M,14,S,N,24.0,0.69,2,10
METROPOL,6,12,2022,M,17,S,N,23.0,0.65,4,1
METROPOL,6,12,2022,M,18,S,N,22.0,0.69,2,1
METROPOL,6,12,2022,M,19,S,N,21.0,0.73,1,2
METROPOL,6,12,2022,M,20,S,N,20.0,0.83,0,4
METROPOL,6,12,2022,M,22,S,N,20.0,0.78,1,0
METROPOL,6,12,2022,M,23,S,N,20.0,0.78,0,1
METROPOL,7,12,2022,X,5,N,N,18.0,0.73,0,1
METROPOL,7,12,2022,X,6,N,N,18.0,0.73,16,3
METROPOL,7,12,2022,X,7,N,N,19.0,0.68,84,2
METROPOL,7,12,2022,X,8,N,N,20.0,0.64,62,18
METROPOL,7,12,2022,X,9,N,N,22.0,0.6,46,27
METROPOL,7,12,2022,X,10,N,N,22.0,0.57,48,48
METROPOL,7,12,2022,X,11,N,N,22.0,0.64,50,45
METROPOL,7,12,2022,X,12,N,N,23.0,0.65,29,43
METROPOL,7,12,2022,X,13,N,N,24.0,0.61,25,43
METROPOL,7,12,2022,X,14,N,N,23.0,0.73,13,80
METROPOL,7,12,2022,X,15,N,N,23.0,0.73,17,28
METROPOL,7,12,2022,X,16,N,N,21.0,0.94,29,17
METROPOL,7,12,2022,X,17,N,N,21.0,0.88,35,12
METROPOL,7,12,2022,X,18,N,N,21.0,0.94,10,30
METROPOL,7,12,2022,X,19,N,N,22.0,0.88,5,35
METROPOL,7,12,2022,X,20,N,N,22.0,0.88,1,18
METROPOL,7,12,2022,X,21,N,N,22.0,0.88,1,3
METROPOL,7,12,2022,X,22,N,N,21.0,0.73,1,2
METROPOL,8,12,2022,J,0,S,N,21.0,0.83,0,1
METROPOL,8,12,2022,J,5,S,N,20.0,0.88,0,1
METROPOL,8,12,2022,J,9,S,N,22.0,0.88,2,0
METROPOL,8,12,2022,J,10,S,N,22.0,0.88,3,1
METROPOL,8,12,2022,J,11,S,N,23.0,0.83,7,4
METROPOL,8,12,2022,J,12,S,N,24.0,0.74,3,4
METROPOL,8,12,2022,J,13,S,N,25.0,0.69,5,4
METROPOL,8,12,2022,J,14,S,N,24.0,0.74,1,6
METROPOL,8,12,2022,J,16,S,N,23.0,0.73,0,1
METROPOL,8,12,2022,J,17,S,N,23.0,0.73,2,3
METROPOL,8,12,2022,J,18,S,N,22.0,0.78,3,1
METROPOL,8,12,2022,J,19,S,N,22.0,0.78,3,1
METROPOL,8,12,2022,J,20,S,N,21.0,0.83,0,5
METROPOL,8,12,2022,J,23,S,N,21.0,0.83,1,1
METROPOL,9,12,2022,V,6,N,S,20.0,0.88,17,4
METROPOL,9,12,2022,V,7,N,S,20.0,0.88,77,4
METROPOL,9,12,2022,V,8,N,S,21.0,0.83,72,18
METROPOL,9,12,2022,V,9,N,S,22.0,0.83,60,38
METROPOL,9,12,2022,V,10,N,S,22.0,0.83,58,47
METROPOL,9,12,2022,V,11,N,S,23.0,0.78,44,53
METROPOL,9,12,2022,V,12,N,S,24.0,0.69,25,44
METROPOL,9,12,2022,V,13,N,S,24.0,0.74,24,41
METROPOL,9,12,2022,V,14,N,S,24.0,0.69,25,97
METROPOL,9,12,2022,V,15,N,S,24.0,0.74,18,21
METROPOL,9,12,2022,V,16,N,S,24.0,0.78,45,14
METROPOL,9,12,2022,V,17,N,S,22.0,0.88,68,22
METROPOL,9,12,2022,V,18,N,S,22.0,0.88,27,63
METROPOL,9,12,2022,V,19,N,S,21.0,0.88,8,45
METROPOL,9,12,2022,V,20,N,S,21.0,0.88,2,40
METROPOL,9,12,2022,V,21,N,S,21.0,0.88,3,7
METROPOL,9,12,2022,V,22,N,S,21.0,0.88,0,3
METROPOL,10,12,2022,S,0,N,N,21.0,0.88,0,2
METROPOL,10,12,2022,S,1,N,N,21.0,0.88,0,2
METROPOL,10,12,2022,S,6,N,N,20.0,0.88,1,0
METROPOL,10,12,2022,S,7,N,N,20.0,0.88,1,0
METROPOL,10,12,2022,S,8,N,N,20.0,0.88,2,1
METROPOL,10,12,2022,S,9,N,N,21.0,0.88,4,2
METROPOL,10,12,2022,S,10,N,N,22.0,0.83,4,3
METROPOL,10,12,2022,S,11,N,N,23.0,0.89,18,8
METROPOL,10,12,2022,S,12,N,N,24.0,0.83,12,10
METROPOL,10,12,2022,S,13,N,N,24.0,0.78,11,13
METROPOL,10,12,2022,S,14,N,N,23.0,0.89,14,12
METROPOL,10,12,2022,S,15,N,N,23.0,0.89,2,4
METROPOL,10,12,2022,S,16,N,N,23.0,0.89,8,3
METROPOL,10,12,2022,S,17,N,N,22.0,0.88,18,4
METROPOL,10,12,2022,S,18,N,N,22.0,0.88,20,16
METROPOL,10,12,2022,S,19,N,N,23.0,0.83,15,20
METROPOL,10,12,2022,S,20,N,N,22.0,0.88,7,13
METROPOL,10,12,2022,S,21,N,N,22.0,0.88,9,15
METROPOL,10,12,2022,S,22,N,N,22.0,0.88,0,4
METROPOL,10,12,2022,S,23,N,N,21.0,0.88,2,7
METROPOL,11,12,2022,D,0,N,N,20.0,0.94,2,8
METROPOL,11,12,2022,D,1,N,N,20.0,0.94,1,4
METROPOL,11,12,2022,D,2,N,N,20.0,0.94,0,4
METROPOL,11,12,2022,D,3,N,N,20.0,0.94,0,1
METROPOL,11,12,2022,D,8,N,N,20.0,0.94,1,0
METROPOL,11,12,2022,D,9,N,N,22.0,0.88,1,0
METROPOL,11,12,2022,D,10,N,N,23.0,0.83,5,1
METROPOL,11,12,2022,D,11,N,N,23.0,0.83,17,4
METROPOL,11,12,2022,D,12,N,N,23.0,0.89,41,5
METROPOL,11,12,2022,D,13,N,N,23.0,0.89,16,25
METROPOL,11,12,2022,D,14,N,N,23.0,0.89,5,32
METROPOL,11,12,2022,D,15,N,N,23.0,0.89,8,10
METROPOL,11,12,2022,D,16,N,N,23.0,0.89,3,6
METROPOL,11,12,2022,D,17,N,N,23.0,0.89,0,3
METROPOL,11,12,2022,D,18,N,N,23.0,0.89,6,11
METROPOL,11,12,2022,D,19,N,N,22.0,0.94,2,3
METROPOL,11,12,2022,D,20,N,N,22.0,0.94,1,2
METROPOL,11,12,2022,D,21,N,N,21.0,1.0,0,3
METROPOL,11,12,2022,D,22,N,N,21.0,0.94,2,1
METROPOL,12,12,2022,L,0,N,S,20.0,0.94,0,2
METROPOL,12,12,2022,L,4,N,S,20.0,0.88,0,1
METROPOL,12,12,2022,L,5,N,S,19.0,0.88,1,0
METROPOL,12,12,2022,L,6,N,S,19.0,0.94,22,3
METROPOL,12,12,2022,L,7,N,S,19.0,0.88,111,12
METROPOL,12,12,2022,L,8,N,S,19.0,0.88,105,20
METROPOL,12,12,2022,L,9,N,S,22.0,0.88,82,61
METROPOL,12,12,2022,L,10,N,S,24.0,0.78,42,42
METROPOL,12,12,2022,L,11,N,S,23.0,0.89,41,40
METROPOL,12,12,2022,L,12,N,S,24.0,0.74,53,54
METROPOL,12,12,2022,L,13,N,S,24.0,0.78,34,46
METROPOL,12,12,2022,L,14,N,S,23.0,0.83,25,122
METROPOL,12,12,2022,L,15,N,S,23.0,0.83,39,64
METROPOL,12,12,2022,L,16,N,S,22.0,0.88,87,25
METROPOL,12,12,2022,L,17,N,S,22.0,0.88,82,55
METROPOL,12,12,2022,L,18,N,S,22.0,0.88,58,88
METROPOL,12,12,2022,L,19,N,S,22.0,0.88,14,75
METROPOL,12,12,2022,L,20,N,S,21.0,0.94,9,58
METROPOL,12,12,2022,L,21,N,S,21.0,0.88,1,22
METROPOL,12,12,2022,L,22,N,S,20.0,0.94,0,4
METROPOL,13,12,2022,M,0,N,S,19.0,1.0,0,4
METROPOL,13,12,2022,M,6,N,S,19.0,0.94,31,2
METROPOL,13,12,2022,M,7,N,S,18.0,1.0,110,9
METROPOL,13,12,2022,M,8,N,S,21.0,1.0,105,22
METROPOL,13,12,2022,M,9,N,S,22.0,0.83,46,47
METROPOL,13,12,2022,M,10,N,S,23.0,0.89,59,59
METROPOL,13,12,2022,M,11,N,S,24.0,0.78,43,43
METROPOL,13,12,2022,M,12,N,S,23.0,0.83,45,55
METROPOL,13,12,2022,M,13,N,S,24.0,0.74,38,50
METROPOL,13,12,2022,M,14,N,S,23.0,0.89,27,127
METROPOL,13,12,2022,M,15,N,S,24.0,0.83,60,48
METROPOL,13,12,2022,M,16,N,S,23.0,0.89,125,58
METROPOL,13,12,2022,M,17,N,S,23.0,0.89,86,56
METROPOL,13,12,2022,M,18,N,S,23.0,0.89,40,102
METROPOL,13,12,2022,M,19,N,S,22.0,0.94,6,93
METROPOL,13,12,2022,M,20,N,S,22.0,0.94,2,34
METROPOL,13,12,2022,M,21,N,S,22.0,0.88,0,16
METROPOL,13,12,2022,M,22,N,S,22.0,0.83,1,4
METROPOL,14,12,2022,X,0,N,S,20.0,0.83,0,4
METROPOL,14,12,2022,X,6,N,S,20.0,0.78,21,3
METROPOL,14,12,2022,X,7,N,S,20.0,0.83,114,13
METROPOL,14,12,2022,X,8,N,S,21.0,0.78,97,22
METROPOL,14,12,2022,X,9,N,S,23.0,0.83,48,31
METROPOL,14,12,2022,X,10,N,S,23.0,0.89,46,38
METROPOL,14,12,2022,X,11,N,S,24.0,0.83,41,40
METROPOL,14,12,2022,X,12,N,S,24.0,0.83,49,52
METROPOL,14,12,2022,X,13,N,S,23.0,0.89,45,61
METROPOL,14,12,2022,X,14,N,S,24.0,0.83,32,128
METROPOL,14,12,2022,X,15,N,S,23.0,0.89,36,50
METROPOL,14,12,2022,X,16,N,S,25.0,0.61,95,40
METROPOL,14,12,2022,X,17,N,S,23.0,0.73,91,55
METROPOL,14,12,2022,X,18,N,S,23.0,0.65,41,81
METROPOL,14,12,2022,X,19,N,S,22.0,0.69,6,86
METROPOL,14,12,2022,X,20,N,S,22.0,0.64,4,37
METROPOL,14,12,2022,X,21,N,S,22.0,0.69,3,19
METROPOL,14,12,2022,X,22,N,S,21.0,0.78,0,4
METROPOL,14,12,2022,X,23,N,S,20.0,0.78,1,0
METROPOL,15,12,2022,J,0,N,S,20.0,0.73,0,6
METROPOL,15,12,2022,J,6,N,S,19.0,0.68,27,3
METROPOL,15,12,2022,J,7,N,S,19.0,0.68,98,9
METROPOL,15,12,2022,J,8,N,S,19.0,0.64,97,24
METROPOL,15,12,2022,J,9,N,S,21.0,0.6,66,41
METROPOL,15,12,2022,J,10,N,S,22.0,0.57,58,56
METROPOL,15,12,2022,J,11,N,S,23.0,0.53,51,51
METROPOL,15,12,2022,J,12,N,S,24.0,0.54,38,58
METROPOL,15,12,2022,J,13,N,S,23.0,0.57,41,55
METROPOL,15,12,2022,J,14,N,S,23.0,0.53,23,115
METROPOL,15,12,2022,J,15,N,S,23.0,0.57,52,49
METROPOL,15,12,2022,J,16,N,S,22.0,0.6,106,34
METROPOL,15,12,2022,J,17,N,S,22.0,0.57,90,68
METROPOL,15,12,2022,J,18,N,S,21.0,0.64,38,99
METROPOL,15,12,2022,J,19,N,S,21.0,0.64,10,75
METROPOL,15,12,2022,J,20,N,S,21.0,0.64,3,51
METROPOL,15,12,2022,J,21,N,S,19.0,0.73,1,10
METROPOL,15,12,2022,J,22,N,S,19.0,0.78,0,1
METROPOL,15,12,2022,J,23,N,S,18.0,0.83,1,0
METROPOL,16,12,2022,V,0,N,S,19.0,0.78,0,2
METROPOL,16,12,2022,V,6,N,S,18.0,0.83,20,3
METROPOL,16,12,2022,V,7,N,S,19.0,0.73,100,11
METROPOL,16,12,2022,V,8,N,S,19.0,0.68,96,19
METROPOL,16,12,2022,V,9,N,S,21.0,0.64,63,38
METROPOL,16,12,2022,V,10,N,S,22.0,0.57,49,53
METROPOL,16,12,2022,V,11,N,S,22.0,0.6,49,45
METROPOL,16,12,2022,V,12,N,S,22.0,0.6,49,52
METROPOL,16,12,2022,V,13,N,S,23.0,0.57,32,62
METROPOL,16,12,2022,V,14,N,S,23.0,0.57,30,128
METROPOL,16,12,2022,V,15,N,S,22.0,0.6,58,45
METROPOL,16,12,2022,V,16,N,S,22.0,0.6,89,22
METROPOL,16,12,2022,V,17,N,S,21.0,0.64,67,30
METROPOL,16,12,2022,V,18,N,S,20.0,0.68,40,73
METROPOL,16,12,2022,V,19,N,S,19.0,0.68,14,91
METROPOL,16,12,2022,V,20,N,S,19.0,0.73,8,49
METROPOL,16,12,2022,V,21,N,S,19.0,0.68,4,19
METROPOL,16,12,2022,V,22,N,S,19.0,0.73,2,6
METROPOL,16,12,2022,V,23,N,S,19.0,0.73,0,4
METROPOL,17,12,2022,S,0,N,N,19.0,0.73,1,6
METROPOL,17,12,2022,S,1,N,N,19.0,0.73,0,9
METROPOL,17,12,2022,S,2,N,N,19.0,0.68,0,1
METROPOL,17,12,2022,S,3,N,N,18.0,0.73,0,1
METROPOL,17,12,2022,S,7,N,N,19.0,0.68,5,3
METROPOL,17,12,2022,S,8,N,N,20.0,0.64,1,2
METROPOL,17,12,2022,S,9,N,N,20.0,0.64,9,3
METROPOL,17,12,2022,S,10,N,N,21.0,0.6,24,4
METROPOL,17,12,2022,S,11,N,N,21.0,0.6,9,11
METROPOL,17,12,2022,S,12,N,N,22.0,0.53,5,16
METROPOL,17,12,2022,S,13,N,N,22.0,0.53,3,14
METROPOL,17,12,2022,S,14,N,N,23.0,0.57,2,4
METROPOL,17,12,2022,S,15,N,N,22.0,0.69,4,2
METROPOL,17,12,2022,S,16,N,N,21.0,0.69,8,3
METROPOL,17,12,2022,S,17,N,N,21.0,0.69,17,3
METROPOL,17,12,2022,S,18,N,N,20.0,0.68,9,10
METROPOL,17,12,2022,S,19,N,N,19.0,0.73,2,10
METROPOL,17,12,2022,S,20,N,N,19.0,0.73,0,9
METROPOL,17,12,2022,S,21,N,N,18.0,0.77,8,5
METROPOL,17,12,2022,S,22,N,N,18.0,0.77,3,3
METROPOL,17,12,2022,S,23,N,N,18.0,0.77,2,1
METROPOL,18,12,2022,D,0,N,N,19.0,0.73,0,4
METROPOL,18,12,2022,D,1,N,N,18.0,0.77,0,5
METROPOL,18,12,2022,D,3,N,N,19.0,0.78,0,3
METROPOL,18,12,2022,D,5,N,N,20.0,0.78,0,1
METROPOL,18,12,2022,D,8,N,N,20.0,0.78,0,1
METROPOL,18,12,2022,D,11,N,N,22.0,0.64,13,0
METROPOL,18,12,2022,D,12,N,N,22.0,0.6,20,3
METROPOL,18,12,2022,D,13,N,N,22.0,0.64,9,20
METROPOL,18,12,2022,D,14,N,N,22.0,0.64,5,19
METROPOL,18,12,2022,D,15,N,N,22.0,0.64,1,2
METROPOL,18,12,2022,D,16,N,N,21.0,0.69,5,1
METROPOL,18,12,2022,D,17,N,N,21.0,0.69,6,5
METROPOL,18,12,2022,D,18,N,N,20.0,0.73,2,8
METROPOL,18,12,2022,D,19,N,N,19.0,0.78,4,0
METROPOL,18,12,2022,D,20,N,N,19.0,0.78,0,4
METROPOL,18,12,2022,D,21,N,N,19.0,0.78,0,2
METROPOL,19,12,2022,L,0,N,S,17.0,0.82,0,1
METROPOL,19,12,2022,L,6,N,S,18.0,0.88,24,3
METROPOL,19,12,2022,L,7,N,S,18.0,0.88,95,9
METROPOL,19,12,2022,L,8,N,S,19.0,0.73,90,13
METROPOL,19,12,2022,L,9,N,S,21.0,0.73,60,39
METROPOL,19,12,2022,L,10,N,S,23.0,0.69,44,40
METROPOL,19,12,2022,L,11,N,S,23.0,0.65,53,48
METROPOL,19,12,2022,L,12,N,S,23.0,0.65,41,48
METROPOL,19,12,2022,L,13,N,S,23.0,0.61,36,82
METROPOL,19,12,2022,L,14,N,S,23.0,0.65,22,95
METROPOL,19,12,2022,L,15,N,S,23.0,0.69,46,43
METROPOL,19,12,2022,L,16,N,S,23.0,0.69,71,38
METROPOL,19,12,2022,L,17,N,S,22.0,0.73,63,32
METROPOL,19,12,2022,L,18,N,S,21.0,0.78,49,68
METROPOL,19,12,2022,L,19,N,S,20.0,0.83,18,76
METROPOL,19,12,2022,L,20,N,S,20.0,0.78,5,54
METROPOL,19,12,2022,L,21,N,S,19.0,0.78,0,18
METROPOL,19,12,2022,L,22,N,S,19.0,0.78,0,1
METROPOL,20,12,2022,M,0,N,S,20.0,0.46,0,2
METROPOL,20,12,2022,M,6,N,S,19.0,0.52,21,3
METROPOL,20,12,2022,M,7,N,S,18.0,0.52,100,5
METROPOL,20,12,2022,M,8,N,S,20.0,0.56,85,21
METROPOL,20,12,2022,M,9,N,S,22.0,0.57,54,30
METROPOL,20,12,2022,M,10,N,S,23.0,0.57,39,31
METROPOL,20,12,2022,M,11,N,S,23.0,0.57,39,39
METROPOL,20,12,2022,M,12,N,S,23.0,0.53,45,46
METROPOL,20,12,2022,M,13,N,S,23.0,0.5,26,99
METROPOL,20,12,2022,M,14,N,S,23.0,0.5,24,69
METROPOL,20,12,2022,M,15,N,S,23.0,0.53,59,39
METROPOL,20,12,2022,M,16,N,S,22.0,0.53,140,41
METROPOL,20,12,2022,M,17,N,S,22.0,0.57,79,81
METROPOL,20,12,2022,M,18,N,S,21.0,0.64,34,124
METROPOL,20,12,2022,M,19,N,S,20.0,0.64,7,76
METROPOL,20,12,2022,M,20,N,S,20.0,0.64,3,38
METROPOL,20,12,2022,M,21,N,S,20.0,0.3,0,6
METROPOL,20,12,2022,M,22,N,S,20.0,0.26,0,3
METROPOL,20,12,2022,M,23,N,S,19.0,0.28,0,1
METROPOL,21,12,2022,X,0,N,S,20.0,0.28,1,6
METROPOL,21,12,2022,X,5,N,S,18.0,0.45,0,1
METROPOL,21,12,2022,X,6,N,S,19.0,0.46,20,4
METROPOL,21,12,2022,X,7,N,S,19.0,0.56,101,6
METROPOL,21,12,2022,X,8,N,S,19.0,0.6,78,12
METROPOL,21,12,2022,X,9,N,S,22.0,0.57,54,31
METROPOL,21,12,2022,X,10,N,S,23.0,0.5,49,48
METROPOL,21,12,2022,X,11,N,S,23.0,0.53,56,49
METROPOL,21,12,2022,X,12,N,S,23.0,0.57,37,53
METROPOL,21,12,2022,X,13,N,S,23.0,0.61,31,96
METROPOL,21,12,2022,X,14,N,S,22.0,0.69,21,80
METROPOL,21,12,2022,X,15,N,S,23.0,0.65,66,32
METROPOL,21,12,2022,X,16,N,S,22.0,0.64,145,35
METROPOL,21,12,2022,X,17,N,S,22.0,0.64,77,76
METROPOL,21,12,2022,X,18,N,S,21.0,0.64,69,81
METROPOL,21,12,2022,X,19,N,S,20.0,0.6,10,120
METROPOL,21,12,2022,X,20,N,S,20.0,0.46,4,65
METROPOL,21,12,2022,X,21,N,S,19.0,0.49,2,23
METROPOL,21,12,2022,X,22,N,S,20.0,0.49,0,3
METROPOL,21,12,2022,X,23,N,S,21.0,0.46,0,1
METROPOL,22,12,2022,J,0,N,S,20.0,0.53,0,3
METROPOL,22,12,2022,J,5,N,S,19.0,0.46,0,1
METROPOL,22,12,2022,J,6,N,S,19.0,0.6,22,2
METROPOL,22,12,2022,J,7,N,S,19.0,0.68,97,12
METROPOL,22,12,2022,J,8,N,S,18.0,0.73,63,13
METROPOL,22,12,2022,J,9,N,S,21.0,0.73,59,40
METROPOL,22,12,2022,J,10,N,S,21.0,0.73,52,39
METROPOL,22,12,2022,J,11,N,S,22.0,0.69,44,40
METROPOL,22,12,2022,J,12,N,S,22.0,0.73,40,54
METROPOL,22,12,2022,J,13,N,S,22.0,0.73,29,90
METROPOL,22,12,2022,J,14,N,S,22.0,0.73,23,68
METROPOL,22,12,2022,J,15,N,S,22.0,0.73,32,33
METROPOL,22,12,2022,J,16,N,S,22.0,0.73,58,21
METROPOL,22,12,2022,J,17,N,S,22.0,0.64,37,43
METROPOL,22,12,2022,J,18,N,S,21.0,0.69,27,45
METROPOL,22,12,2022,J,19,N,S,20.0,0.68,4,41
METROPOL,22,12,2022,J,20,N,S,20.0,0.64,2,29
METROPOL,22,12,2022,J,21,N,S,19.0,0.6,0,13
METROPOL,22,12,2022,J,22,N,S,19.0,0.6,0,5
METROPOL,23,12,2022,V,0,N,N,17.0,0.48,0,1
METROPOL,23,12,2022,V,5,N,N,17.0,0.45,0,1
METROPOL,23,12,2022,V,6,N,N,17.0,0.48,15,2
METROPOL,23,12,2022,V,7,N,N,17.0,0.48,78,3
METROPOL,23,12,2022,V,8,N,N,19.0,0.6,53,15
METROPOL,23,12,2022,V,9,N,N,22.0,0.57,44,25
METROPOL,23,12,2022,V,10,N,N,22.0,0.64,37,27
METROPOL,23,12,2022,V,11,N,N,22.0,0.69,54,39
METROPOL,23,12,2022,V,12,N,N,22.0,0.73,40,58
METROPOL,23,12,2022,V,13,N,N,23.0,0.73,22,84
METROPOL,23,12,2022,V,14,N,N,22.0,0.73,16,52
METROPOL,23,12,2022,V,15,N,N,22.0,0.73,28,21
METROPOL,23,12,2022,V,16,N,N,22.0,0.73,36,24
METROPOL,23,12,2022,V,17,N,N,21.0,0.78,29,14
METROPOL,23,12,2022,V,18,N,N,21.0,0.78,15,14
METROPOL,23,12,2022,V,19,N,N,20.0,0.78,5,39
METROPOL,23,12,2022,V,20,N,N,19.0,0.73,2,38
METROPOL,23,12,2022,V,21,N,N,19.0,0.68,0,10
METROPOL,23,12,2022,V,22,N,N,18.0,0.45,1,3
METROPOL,24,12,2022,S,0,N,N,17.0,0.39,1,4
METROPOL,24,12,2022,S,7,N,N,16.0,0.63,1,1
METROPOL,24,12,2022,S,8,N,N,19.0,0.4,4,1
METROPOL,24,12,2022,S,9,N,N,22.0,0.38,1,0
METROPOL,24,12,2022,S,10,N,N,23.0,0.53,3,0
METROPOL,24,12,2022,S,11,N,N,23.0,0.65,5,3
METROPOL,24,12,2022,S,12,N,N,22.0,0.78,5,3
METROPOL,24,12,2022,S,13,N,N,22.0,0.73,3,8
METROPOL,24,12,2022,S,14,N,N,23.0,0.73,3,4
METROPOL,24,12,2022,S,15,N,N,23.0,0.69,3,4
METROPOL,24,12,2022,S,16,N,N,23.0,0.69,1,2
METROPOL,24,12,2022,S,17,N,N,23.0,0.61,4,0
METROPOL,24,12,2022,S,18,N,N,21.0,0.78,0,3
METROPOL,24,12,2022,S,19,N,N,21.0,0.73,0,3
METROPOL,24,12,2022,S,21,N,N,18.0,0.73,3,2
METROPOL,24,12,2022,S,22,N,N,18.0,0.59,1,0
METROPOL,24,12,2022,S,23,N,N,18.0,0.52,1,0
METROPOL,25,12,2022,D,0,N,N,17.0,0.48,0,2
METROPOL,25,12,2022,D,1,N,N,17.0,0.45,1,2
METROPOL,25,12,2022,D,3,N,N,17.0,0.42,0,1
METROPOL,25,12,2022,D,6,N,N,17.0,0.48,0,1
METROPOL,25,12,2022,D,7,N,N,17.0,0.55,1,0
